feature,x,prediction,lower,upper
population_density,0.012907852276801721,0.014317893739103693,0.010816166943679624,0.017819620534527764
population_density,2.3544027931085463,0.03197224983035868,0.02927268141242024,0.03467181824829712
population_density,4.69589773394029,0.04856411591830678,0.04508843134438196,0.05203980049223161
population_density,7.037392674772035,0.06429804882042212,0.05992227745677607,0.06867382018406816
population_density,9.37888761560378,0.07937860535417846,0.07423893564120451,0.0845182750671524
population_density,11.720382556435524,0.09401034233704997,0.08826208398182678,0.09975860069227316
population_density,14.06187749726727,0.10839726362451152,0.10223763931546759,0.11455688793355545
population_density,16.403372438099012,0.12258174432772825,0.1161325404402954,0.1290309482151611
population_density,18.744867378930756,0.13622082696483578,0.12933088355272718,0.1431107703769444
population_density,21.0863623197625,0.14891535673080905,0.141314081939506,0.1565166315221121
population_density,23.427857260594244,0.16026617882062272,0.15181432320622146,0.16871803443502398
population_density,25.76935220142599,0.16987413842925148,0.16068774502159655,0.1790605318369064
population_density,28.110847142257736,0.17734905339560397,0.16775370549110966,0.1869444013000983
population_density,30.45234208308948,0.182770268384442,0.17300181942133872,0.19253871734754527
population_density,32.79383702392123,0.1869078554833603,0.17684898230822463,0.196966728658496
population_density,35.13533196475297,0.19058717654419433,0.1799209335624261,0.20125341952596254
population_density,37.476826905584716,0.1946335934187796,0.1831232982535684,0.20614388858399077
population_density,39.81832184641646,0.1998724679589515,0.1875517391039961,0.2121931968139069
population_density,42.159816787248204,0.20709137701810734,0.1942606390103828,0.2199221150258319
population_density,44.50131172807995,0.2163180509789966,0.20323403684665461,0.22940206511133857
population_density,46.84280666891169,0.22687650702300516,0.2135283469561504,0.24022466708985993
population_density,49.184301609743436,0.23806422471944735,0.22427450646950498,0.25185394296938973
population_density,51.52579655057518,0.24917868363763745,0.2347945399826421,0.2635628272926328
population_density,53.867291491406924,0.2595173633468897,0.24456593430582338,0.27446879238795596
population_density,56.208786432238675,0.2684356880337334,0.2531380202418369,0.2837333558256299
population_density,58.55028137307042,0.2758751340114735,0.2603890625478873,0.2913612054750597
population_density,60.89177631390216,0.282117468088495,0.26641315131618815,0.2978217848608019
population_density,63.23327125473391,0.2874486486687571,0.27140436332473183,0.3034929340127823
population_density,65.57476619556564,0.2921546341562188,0.27570280931902597,0.3086064589934116
population_density,67.91626113639738,0.2965213829548392,0.27975773569839124,0.3132850302112872
population_density,70.25775607722913,0.30080075335722856,0.28396093295801883,0.3176405737564383
population_density,72.59925101806087,0.3050499248573381,0.28825236120550524,0.321847488509171
population_density,74.94074595889262,0.3092570987386957,0.292424925528627,0.32608927194876447
population_density,77.28224089972437,0.3134103954549355,0.29635762262321713,0.33046316828665384
population_density,79.62373584055611,0.3174979354596917,0.30005913457099626,0.3349367363483871
population_density,81.96523078138786,0.32150784455041526,0.30363356018771587,0.33938212891311464
population_density,84.3067257222196,0.3254593922890722,0.30717332073483516,0.3437454638433093
population_density,86.64822066305135,0.3294763358882047,0.31068822131362706,0.3482644504627823
population_density,88.98971560388308,0.3337043208341114,0.31422809129510965,0.35318055037311313
population_density,91.33121054471484,0.33828899261309114,0.3179590384686871,0.35861894675749517
population_density,93.67270548554657,0.34337599671144264,0.32215646722791685,0.36459552619496843
population_density,96.01420042637832,0.3491103193502621,0.3271413241596445,0.3710793145408797
population_density,98.35569536721006,0.35554418607644284,0.33303338476175726,0.3780549873911284
population_density,100.69719030804181,0.3625422202826775,0.3395759527539547,0.38550848781140035
population_density,103.03868524887355,0.3699464140233771,0.3465120091287123,0.3933808189180419
population_density,105.3801801897053,0.3775987593529527,0.3536748600756364,0.4015226586302689
population_density,107.72167513053704,0.38534124832581534,0.36098871436382457,0.4096937822878061
population_density,110.06317007136879,0.3930163907924242,0.3684235459842454,0.4176092356006029
population_density,112.40466501220054,0.40048549426034286,0.37585359602015833,0.4251173925005274
population_density,114.74615995303228,0.40763354144243386,0.3830234857949522,0.4322435970899155
population_density,117.08765489386403,0.4143470246610285,0.3896933479449205,0.43900070137713654
population_density,119.42914983469576,0.42051243623845785,0.3956881482310164,0.4453367242458993
population_density,121.77064477552751,0.4260162684970533,0.40090583766097604,0.4511266993331306
population_density,124.11213971635925,0.4307565744464501,0.4052922667757141,0.4562208821171861
population_density,126.453634657191,0.4348127133552761,0.4088844188541931,0.46074100785635913
population_density,128.79512959802275,0.4384079981704715,0.4118124788353193,0.4650035175056237
population_density,131.1366245388545,0.44176970715472175,0.41428081298107167,0.4692586013283718
population_density,133.47811947968626,0.4451251185707123,0.41658318379808706,0.47366705334333753
population_density,135.81961442051798,0.4487015106811286,0.41908023292528845,0.4783227884369688
population_density,138.16110936134973,0.45271274866015904,0.42212568932472183,0.48329980799559624
population_density,140.50260430218148,0.4572615100772067,0.425833288582153,0.4886897315722604
population_density,142.84409924301323,0.4623954953228318,0.4302028500710874,0.49458814057457623
population_density,145.18559418384496,0.46816201405584057,0.43526155562884555,0.5010624724828356
population_density,147.5270891246767,0.474608375935039,0.4410784836051552,0.5081382682649228
population_density,149.86858406550846,0.48178189061923327,0.4477585830803513,0.5158051981581152
population_density,152.2100790063402,0.4896874931009637,0.4553584641395254,0.524016522062402
population_density,154.55157394717196,0.4981278352063907,0.4636342477187345,0.5326214226940469
population_density,156.89306888800368,0.5068452759015675,0.47226733555184963,0.5414232162512853
population_density,159.23456382883543,0.5155821638071707,0.48097275657170474,0.5501915710426366
population_density,161.57605876966718,0.5240808475438762,0.4895030980633389,0.5586585970244135
population_density,163.91755371049894,0.5320837265684736,0.4976356272298141,0.566531825907133
population_density,166.25904865133066,0.5393765826060717,0.5051545135226039,0.5735986516895395
population_density,168.6005435921624,0.5458676361610347,0.5118612397819398,0.5798740325401297
population_density,170.94203853299416,0.5514865542230899,0.5175883290567902,0.5853847793893896
population_density,173.2835334738259,0.5561630037819651,0.5222256687361064,0.5901003388278239
population_density,175.62502841465763,0.5598266518273878,0.5257290416514395,0.593924262003336
population_density,177.9665233554894,0.5624082147871841,0.528103634692693,0.5967127948816752
population_density,180.30801829632114,0.5639236066717603,0.529405027639569,0.5984421857039517
population_density,182.6495132371529,0.5645354697286897,0.5297520952598369,0.5993188441975426
population_density,184.9910081779846,0.5644209536378171,0.5292956498701322,0.5995462574055019
population_density,187.33250311881636,0.5637572080789874,0.5282323509392939,0.599282065218681
population_density,189.6739980596481,0.5627213827320461,0.5268033458585051,0.5986394196055871
population_density,192.01549300047986,0.5614903587158904,0.5252704497306818,0.5977102677010989
population_density,194.35698794131162,0.5602338955635096,0.5238172101173708,0.5966505810096483
population_density,196.69848288214334,0.559114063152637,0.5225427448723918,0.5956853814328822
population_density,199.0399778229751,0.558292548976375,0.5215614182249934,0.5950236797277567
population_density,201.38147276380684,0.5579310405278264,0.5210221104504208,0.594839970605232
population_density,203.7229677046386,0.5581912253000937,0.5211053820245257,0.5952770685756616
population_density,206.06446264547031,0.5592260100454917,0.5219889044673285,0.5964631156236548
population_density,208.40595758630207,0.5610786049289407,0.523658287243209,0.5984989226146724
population_density,210.74745252713382,0.5637176530882191,0.5259492319375307,0.6014860742389074
population_density,213.08894746796557,0.5671103726873934,0.5286710471395547,0.6055496982352321
population_density,215.4304424087973,0.5712239818905305,0.5316172690769826,0.6108306947040784
population_density,217.77193734962904,0.5760256988616969,0.5345705585231202,0.6174808392002735
population_density,220.1134322904608,0.5814771981054663,0.5372940178037241,0.6256603784072085
population_density,222.45492723129254,0.5875021424816017,0.539494325853453,0.6355099591097504
population_density,224.7964221721243,0.5940082507679717,0.5409547558299233,0.6470617457060202
population_density,227.13791711295602,0.6009031871947744,0.5415962213703416,0.6602101530192073
population_density,229.47941205378777,0.6080946159922086,0.5414488231947259,0.6747404087896913
population_density,231.82090699461952,0.6154902013904728,0.5406067793108472,0.6903736234700985
