feature,x,prediction,lower,upper
youth_share_0_14,0.0011806375442739079,0.006643609933646381,-0.16782726089259214,0.1811144807598849
youth_share_0_14,0.0035380846522566753,0.006441725057202179,-0.15108853678627857,0.1639719869006829
youth_share_0_14,0.0058955317602394424,0.006302859423637175,-0.13544440315286882,0.14805012200014317
youth_share_0_14,0.008252978868222209,0.006255899654338669,-0.12111683885103217,0.13362863815970952
youth_share_0_14,0.010610425976204976,0.006329732370693921,-0.10826969729291588,0.12092916203430373
youth_share_0_14,0.012967873084187743,0.006553244194090244,-0.0969744691765535,0.11008095756473399
youth_share_0_14,0.01532532019217051,0.00695527703890696,-0.08717759267291654,0.10108814675073045
youth_share_0_14,0.01768276730015328,0.007551605126677897,-0.07873050050542449,0.09383371075878028
youth_share_0_14,0.020040214408136046,0.008326848517648432,-0.0714871536738188,0.08814085070911568
youth_share_0_14,0.022397661516118814,0.009261083715403042,-0.06524957510298074,0.08377174253378683
youth_share_0_14,0.02475510862410158,0.01033438722352617,-0.05976265362045692,0.08043142806750926
youth_share_0_14,0.027112555732084348,0.011526835545602278,-0.05474278749257667,0.07779645858378123
youth_share_0_14,0.029470002840067115,0.012818374860637145,-0.049929136821728594,0.07556588654300289
youth_share_0_14,0.03182744994804988,0.014182131631374027,-0.045249608522185,0.07361387178493305
youth_share_0_14,0.03418489705603265,0.015581199741416675,-0.04085174510320116,0.0720141445860345
youth_share_0_14,0.03654234416401542,0.01697787000948823,-0.03684368001151399,0.07079942003049045
youth_share_0_14,0.038899791271998184,0.01833443325431186,-0.033192775352161495,0.06986164186078522
youth_share_0_14,0.04125723837998095,0.019613180294610705,-0.02969897875937462,0.06892533934859603
youth_share_0_14,0.04361468548796372,0.02077788574724647,-0.026058952451594897,0.06761472394608783
youth_share_0_14,0.045972132595946485,0.02182216302292346,-0.02219018665896577,0.06583451270481269
youth_share_0_14,0.04832957970392925,0.022767260000558842,-0.01828579660525749,0.06382031660637517
youth_share_0_14,0.05068702681191202,0.02363546667792704,-0.014517555159374099,0.06178848851522818
youth_share_0_14,0.05304447391989479,0.024449073052802486,-0.010900700976565758,0.05979884708217073
youth_share_0_14,0.055401921027877554,0.025230369122959607,-0.007239471848215249,0.057700210094134466
youth_share_0_14,0.05775936813586032,0.02600502436392397,-0.003230217092700858,0.05524026582054879
youth_share_0_14,0.06011681524384309,0.02683288830484182,0.0010259264101174122,0.05263985019956623
youth_share_0_14,0.062474262351825856,0.02779365708378219,0.005034213226447683,0.050553100941116695
youth_share_0_14,0.06483170945980861,0.02896727130335046,0.008341728247551715,0.0495928143591492
youth_share_0_14,0.06718915656779138,0.030433671566152058,0.010951125704517083,0.049916217427787034
youth_share_0_14,0.06954660367577416,0.03227279847479238,0.013513998644871818,0.05103159830471293
youth_share_0_14,0.07190405078375692,0.03452171866627908,0.01685139384413563,0.05219204348842253
youth_share_0_14,0.07426149789173968,0.03697272972009785,0.020762578021839655,0.053182881418356046
youth_share_0_14,0.07661894499972245,0.03933140312295338,0.02442812742367216,0.054234678822234594
youth_share_0_14,0.07897639210770523,0.041303208734372654,0.027099196994959076,0.05550722047378623
youth_share_0_14,0.08133383921568799,0.04259361641388269,0.028541862789343023,0.05664537003842236
youth_share_0_14,0.08369128632367075,0.042908127906775485,0.02907863630027125,0.05673761951327972
youth_share_0_14,0.08604873343165352,0.04213807519682932,0.029175871739263295,0.055100278654395346
youth_share_0_14,0.0884061805396363,0.04079825263108976,0.02906952573240202,0.052526979529777494
youth_share_0_14,0.09076362764761906,0.03953405865008898,0.02875973380708684,0.05030838349309112
youth_share_0_14,0.09312107475560182,0.038990891694359105,0.028459983101753898,0.04952180028696431
youth_share_0_14,0.09547852186358459,0.03981415020443228,0.02904818688421746,0.050580113524647106
youth_share_0_14,0.09783596897156736,0.04264615046865813,0.03189547723348353,0.053396823703832724
youth_share_0_14,0.10019341607955012,0.047695540331571896,0.03762317646587404,0.05776790419726975
youth_share_0_14,0.10255086318753288,0.05429390270725421,0.0451095929441226,0.06347821247038582
youth_share_0_14,0.10490831029551566,0.061667016004393234,0.05292439682256725,0.07040963518621922
youth_share_0_14,0.10726575740349843,0.06904065863167687,0.060043187054609246,0.07803813020874449
youth_share_0_14,0.10962320451148119,0.0756406089977932,0.06613814286378066,0.08514307513180573
youth_share_0_14,0.11198065161946395,0.0807060626475298,0.07114586513442125,0.09026626016063835
youth_share_0_14,0.11433809872744673,0.08396330019480128,0.07490197674214208,0.09302462364746047
youth_share_0_14,0.1166955458354295,0.08575207439768558,0.07711914885686767,0.09438499993850348
youth_share_0_14,0.11905299294341226,0.0864512550291279,0.07762846424717956,0.09527404581107624
youth_share_0_14,0.12141044005139502,0.08643971186207342,0.07688417356288582,0.09599525016126101
youth_share_0_14,0.1237678871593778,0.08609631466946736,0.0758577017174206,0.09633492762151413
youth_share_0_14,0.12612533426736058,0.08578564696665406,0.075436096212736,0.09613519772057211
youth_share_0_14,0.12848278137534333,0.08564824089102453,0.07548614441931158,0.09581033736273749
youth_share_0_14,0.1308402284833261,0.08564673610032453,0.07522435219262272,0.09606912000802634
youth_share_0_14,0.13319767559130888,0.08573887206594277,0.0743154938971664,0.09716225023471915
youth_share_0_14,0.13555512269929165,0.08588238825926793,0.07311487021494206,0.0986499063035938
youth_share_0_14,0.13791256980727443,0.08603502415168873,0.07222139036333731,0.09984865794004015
youth_share_0_14,0.14027001691525717,0.08614597565174423,0.07191049058298181,0.10038146072050665
youth_share_0_14,0.14262746402323995,0.08609361692622673,0.07150035652779638,0.10068687732465709
youth_share_0_14,0.14498491113122272,0.08572130403384434,0.07011413896558871,0.10132846910209997
youth_share_0_14,0.14734235823920547,0.08487214415391406,0.06749562810908213,0.10224866019874598
youth_share_0_14,0.14969980534718824,0.08338924446575283,0.0640001808894883,0.10277830804201735
youth_share_0_14,0.15205725245517102,0.08111571214867759,0.060145304543798704,0.10208611975355647
youth_share_0_14,0.1544146995631538,0.07793562445170346,0.056151140882418224,0.0997201080209887
youth_share_0_14,0.15677214667113656,0.07392863669337893,0.051623813012696,0.09623346037406186
youth_share_0_14,0.1591295937791193,0.06923269851993819,0.046134278244409355,0.09233111879546702
