,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
E2501,0.19323905017746998,-0.016063024025365746,-0.009117933430679102,0.02310673799027058,-0.0002349871294690354,0.006989153383300576,0.015477139387017854,0.0077678015558788355,0.09815627637744057,-0.06835750078332307,0.03935025968383581,-0.19903294779465305,-0.012298126134894392,-0.033732170548815825,-0.07803719079444049,-0.10098712233720455,0.0005543103946127876,-0.2535336387437729,-0.01898821779643077,-0.17803965641941,0.024334275748449485,-0.19111758653353056,-0.0007062307317214208,0.08889247995312774,-0.013730336444641736,0.0013522673099071122,-0.16145377156496593,0.3821336318868657,0.4994311440514704,0.47693660826290607,0.14250670426644524,-0.13112670489366043,-0.21914646536362895,-0.11098409628551645,-3.4848453506482674e-12
E3101,0.19208111835179698,0.041015600333928245,-0.007325247353318147,-0.01073088995039018,-0.012447717938953742,0.003120863959923782,-0.02792661206496059,-0.010453775001027232,0.003820359696720445,0.14511593799304978,-0.11333981415493921,0.030378628782745224,0.13238228817653103,-0.24207002873285435,0.3939801671218238,0.17878774860040408,0.2514313779456722,-0.13395667029589253,0.34321938017758574,-0.3901524226721746,-0.3957200353419754,0.37154723326007905,0.0888944850475497,-0.08097824787278719,0.029495752419315506,0.0030231078314268025,-0.007788466015296378,0.017843145472807576,0.008766912604564145,0.017899696346282242,-0.0050127218572298265,0.0063141189828447835,0.0056582041888334446,0.0038804514357676386,6.116604628438717e-13
E3501,0.19313178824117722,-0.008912632185598186,-0.014471582906094129,0.027626609170573756,-0.003217673100938432,0.00820919472743767,0.016705739621509803,0.005205618000810857,0.12652094618964455,-0.03810460991848062,0.012178635954841846,-0.1541158487345351,0.12415313759738263,-0.03998299515485642,-0.046006475120006544,-0.14700783629622444,0.013292585679505918,-0.1894468671994376,-0.025756017332267178,-0.23174895922258815,-0.1852206095478641,-0.3550047369662793,-0.049974854650735846,0.4285967993924521,-0.3297325644981825,0.4223292123064318,0.1454338498516022,-0.17055598740362068,-0.1775972730607252,-0.26824198241816016,0.0004974573498775974,-0.03380662780012779,-0.011504138484695173,0.010130103588377825,-2.1811425421433949e-13
E4101,0.19071172652366375,0.025163324542164266,0.00883273961697871,-0.021064682621137587,-0.0015370886432591966,-0.004204986212031894,-0.015171511043437419,0.002356262786462259,-0.10289229268115159,0.2521962298010263,-0.15277654894366308,0.1758023005363601,0.4515368427771818,-0.06804217927245447,0.23399355325905574,-0.19038981574353492,-0.1857056865578535,0.06508661108619554,-0.18131414223487313,-0.24233396428759318,0.5792615991635953,0.12470477036683542,-0.2125288736267473,0.07849878367580948,-0.020254617040560974,-0.0007373535746514074,-0.029424676527392314,0.010758353196935464,0.004623956377442328,-0.007006858928650614,0.005544336520483172,0.0017829373992708656,0.004218515990987513,0.0010438502096225249,2.521534438891224e-13
E4501,0.19158408231096768,-0.0046520546903726446,0.002248204461334093,0.007945621905707322,-0.00023396871626313494,0.0018045828247843924,0.005345729711200725,0.008771976040894162,0.07016916586436595,0.13414882032324146,-0.09802819026029087,0.0705565094092112,0.5613087762100237,0.09306357593285577,-0.11167473342348479,-0.3486897394642399,-0.18545118923468193,-0.017142636809169765,0.15096789697847623,0.4271964366670288,-0.3537348665181563,-0.0830598599268375,0.2542815733234422,-0.11401824540546884,0.09086394542234712,-0.08687390962172703,-0.009900366751867232,0.0054218937710285055,0.007342203576113029,0.045889052934485135,-0.006279145912112455,0.0037239153504000783,-0.00010762336889227169,-0.0009492851848824025,-3.497732470377451e-14
E9106,0.19037524268517456,-0.06842236493475806,0.05803178592016527,-0.034728636993949596,0.023062990069562996,-0.007376547751301314,-0.009263821876320464,0.011909774740949461,-0.23522671657874722,-0.12030658790967909,0.08046206417588238,-0.13619662473011337,-0.013879743259181244,0.08018868112502857,-0.07917842507479234,-0.13535772688746792,0.23215292916914873,0.15348702068704662,-0.2234913059600764,-0.05479006988701281,0.08902378968042036,0.27243306510310106,0.6016858212123651,0.2588788450056674,-0.19750586877295787,-0.1954106772342491,-0.16981848217503528,0.11199762851571739,0.07382980771842668,-0.2411441441995067,-0.04358517226725111,0.04250386253044353,-0.00655085725523382,0.011238567635599507,7.055860294146688e-13
F1101,0.1938119906317902,-0.01873900796560714,0.007724776474605486,0.00023644862937169703,0.003347110960676684,0.005735836162522245,0.0054726033192736825,0.00988158247622247,-0.008329430843959006,-0.049553787735844755,0.037164431927209585,-0.1413908197975836,-0.06292014850863668,-0.056512264843445986,-0.024988010233030915,-0.0334335286058241,-0.0481435890261425,0.05899356667193628,-0.04500914574329688,0.11658469162625677,0.031617371100327474,0.1845526635511933,-0.03835708806233807,-0.21760658980615843,0.027702005747927777,0.39172224035487097,-0.2565406953385366,-0.2445078473415178,0.1484656855278276,-0.020699155481267564,-0.028495808412689554,0.033595447355855804,-0.032253725746364814,0.0034012571995228535,0.7200617734042044
F1102,0.19378899468221408,-0.01887067613015459,0.007759932651775322,-0.0004854368634173123,0.003622260703029288,0.00563107625170381,0.005650782328403593,0.0104217600574035,-0.014773613630520233,-0.052552113737992213,0.039296265721323366,-0.14477685826840617,-0.06133299302434232,-0.052917864040362146,-0.01976254958856242,-0.038191029803158194,-0.040927723708517535,0.05057852924047359,-0.06458735263693512,0.11580084779645883,0.031840026510884266,0.18727623070091792,-0.02825352537015817,-0.23510424311750933,0.04377547744878463,0.4193411494843784,-0.2587743687989814,-0.2519088165515713,0.1477210598012688,-0.01640687772648439,-0.028210314748356474,0.03289208374225886,-0.03201848082234555,0.002733349101567953,-0.6933891966091337
F1107,0.19291894206898347,-0.015198664662518842,0.006758614852811969,0.018857098676656598,-0.003776588342297015,0.008394339080910886,0.0008341561310281102,-0.0041291443428839,0.15797487820532952,0.028173968683764913,-0.01811543561399099,-0.05295698861960348,-0.10338144964009714,-0.14880356660775937,-0.15959747299410004,0.0895520089846201,-0.23392190308722943,0.27562369131601233,0.460394561629864,0.13591144658546503,0.025631072397827543,0.11287759701794024,-0.29870431336123116,0.23544871295000572,-0.38715740703902135,-0.3237660939711629,-0.19695135449717122,-0.05171017371623174,0.16653624807066655,-0.13126821060147498,-0.035642157720740565,0.051482470926531396,-0.03807499127917027,0.02060518454108008,-0.026878699889168474
F1108,0.19191364662019775,0.012103006284616483,-0.021173289697899604,0.04221512693926507,-0.012654684036902097,0.013311718301999379,0.007873843465475218,-0.006483201508073766,0.22421425904376505,-0.039727499762067374,0.018841444531568257,-0.21411540597130962,0.022260370946472863,-0.05989854512673611,0.08322079634685128,-0.05418227513067318,0.1761638084325875,0.4056834487650075,-0.12885473804416714,-0.1737734139497808,-0.06736064537231191,-0.2980861966306389,-0.05754015408443855,-0.08129430103273175,0.18912196381609891,-0.2187170255663112,-0.4172787079349181,-0.0648288264565638,-0.4368499111985266,0.15506757993737583,0.07364096394292229,-0.10001916312600216,0.06296192323587294,-0.08016256885184649,-2.508898960283424e-12
